algorithm,heuristic,calculation_time,cost,ride_time,line_changes
Dijkstra,,52.7,29,29,1
A* time,Manhattan,2.9,41,41,2
A* time,Euclidean,3.4,29,29,1
A* time,Chebyshev,2.6,29,29,1
A* time,Octile,3.1,29,29,1
A* changes,Manhattan,4.8,2,43,2
A* changes,Euclidean,4.4,2,43,2
A* changes,Chebyshev,3.9,2,43,2
A* changes,Octile,4,2,43,2
